0.00908 0.00498046875 0.01064453125	0.00556640625 1.1015625
0.009082 0.00498046875 0.0103515625	0.00498046875 1.099609375
0.009084 0.00498046875 0.01083984375	0.0052734375 1.1005859375
0.009086 0.00546875 0.01162109375	0.00517578125 1.1005859375
0.009088 0.005078125 0.010546875	0.00498046875 1.1005859375
0.00909 0.00498046875 0.010546875	0.0046875 1.099609375
0.009092 0.005078125 0.01064453125	0.00478515625 1.099609375
0.009094 0.00517578125 0.01083984375	0.0048828125 1.099609375
0.009096 0.00498046875 0.01064453125	0.0044921875 1.09765625
0.009098 0.00478515625 0.0103515625	0.0046875 1.09765625
0.0091 0.00478515625 0.0099609375	0.0048828125 1.0986328125
0.009102 0.0052734375 0.01123046875	0.00498046875 1.099609375
0.009104 0.00458984375 0.00947265625	0.005078125 1.099609375
0.009106 0.00498046875 0.01064453125	0.0048828125 1.099609375
0.009108 0.0048828125 0.01044921875	0.00498046875 1.099609375
0.00911 0.0048828125 0.01044921875	0.00517578125 1.1005859375
0.009112 0.00517578125 0.01064453125	0.0044921875 1.0986328125
0.009114 0.00546875 0.01201171875	0.004296875 1.0966796875
0.009116 0.00517578125 0.0111328125	0.0048828125 1.099609375
0.009118 0.00478515625 0.01015625	0.00517578125 1.1005859375
0.00912 0.005078125 0.010546875	0.00498046875 1.1005859375
0.009122 0.00458984375 0.0095703125	0.0048828125 1.099609375
0.009124 0.0052734375 0.0107421875	0.00498046875 1.099609375
0.009126 0.00498046875 0.010546875	0.00498046875 1.1005859375
0.009128 0.005078125 0.010546875	0.00419921875 1.09765625
0.00913 0.00537109375 0.0115234375	0.00458984375 1.0986328125
0.009132 0.004296875 0.00908203125	0.005078125 1.099609375
0.009134 0.0046875 0.01015625	0.00478515625 1.0986328125
0.009136 0.0048828125 0.010546875	0.0046875 1.0986328125
0.009138 0.00498046875 0.010546875	0.0048828125 1.0986328125
0.00914 0.00478515625 0.01025390625	0.005078125 1.0986328125
0.009142 0.0048828125 0.0103515625	0.00537109375 1.1015625
0.009144 0.00517578125 0.0109375	0.0052734375 1.1005859375
0.009146 0.0052734375 0.0109375	0.00546875 1.1005859375
0.009148 0.0044921875 0.009375	0.005078125 1.1005859375
0.00915 0.00439453125 0.009375	0.00439453125 1.09765625
0.009152 0.00478515625 0.01005859375	0.00498046875 1.1005859375
0.009154 0.00458984375 0.0091796875	0.005078125 1.099609375
0.009156 0.0048828125 0.01025390625	0.00478515625 1.0986328125
0.009158 0.0048828125 0.01044921875	0.005078125 1.099609375
0.00916 0.00498046875 0.0109375	0.005859375 1.1044921875
0.009162 0.00458984375 0.00947265625	0.005078125 1.099609375
0.009164 0.0048828125 0.01044921875	0.00458984375 1.0986328125
0.009166 0.00478515625 0.0099609375	0.0044921875 1.09765625
0.009168 0.00498046875 0.01064453125	0.0046875 1.0986328125
0.00917 0.0048828125 0.01025390625	0.0052734375 1.099609375
0.009172 0.00498046875 0.010546875	0.00478515625 1.0986328125
0.009174 0.00517578125 0.01064453125	0.0052734375 1.1005859375
0.009176 0.0044921875 0.0095703125	0.00517578125 1.1005859375
0.009178 0.00537109375 0.0115234375	0.00498046875 1.099609375
0.00918 0.00498046875 0.010546875	0.0044921875 1.099609375
0.009182 0.0048828125 0.01015625	0.00498046875 1.099609375
0.009184 0.00478515625 0.00986328125	0.00537109375 1.1005859375
0.009186 0.00498046875 0.01044921875	0.0048828125 1.099609375
0.009188 0.00517578125 0.01103515625	0.00458984375 1.09765625
0.00919 0.0048828125 0.01044921875	0.00498046875 1.0986328125
0.009192 0.0044921875 0.009375	0.00478515625 1.0986328125
0.009194 0.0052734375 0.01171875	0.00458984375 1.0986328125
0.009196 0.00478515625 0.01015625	0.0046875 1.0986328125
0.009198 0.00478515625 0.0103515625	0.0048828125 1.099609375
0.0092 0.0048828125 0.01005859375	0.004296875 1.0966796875
0.009202 0.0046875 0.0099609375	0.00439453125 1.09765625
0.009204 0.005078125 0.0107421875	0.004296875 1.09765625
0.009206 0.0048828125 0.01025390625	0.00419921875 1.0966796875
0.009208 0.005078125 0.01083984375	0.00478515625 1.0986328125
0.00921 0.0046875 0.0099609375	0.005078125 1.1005859375
0.009212 0.0048828125 0.01015625	0.00517578125 1.1005859375
0.009214 0.00458984375 0.00986328125	0.00498046875 1.099609375
0.009216 0.00458984375 0.00986328125	0.0046875 1.0986328125
0.009218 0.00478515625 0.01005859375	0.00458984375 1.0986328125
0.00922 0.00478515625 0.01025390625	0.0046875 1.0966796875
0.009222 0.00498046875 0.0103515625	0.0048828125 1.099609375
0.009224 0.0044921875 0.0095703125	0.00478515625 1.099609375
0.009226 0.00478515625 0.01015625	0.00478515625 1.0986328125
0.009228 0.00478515625 0.01025390625	0.00498046875 1.0986328125
0.00923 0.0048828125 0.01015625	0.004296875 1.0986328125
0.009232 0.005078125 0.01044921875	0.0044921875 1.09765625
0.009234 0.00439453125 0.00908203125	0.00517578125 1.099609375
0.009236 0.00478515625 0.0099609375	0.005078125 1.099609375
0.009238 0.00517578125 0.0107421875	0.0046875 1.0986328125
0.00924 0.00458984375 0.00966796875	0.00458984375 1.09765625
0.009242 0.00478515625 0.01015625	0.0046875 1.0986328125
0.009244 0.004296875 0.00908203125	0.0048828125 1.0986328125
0.009246 0.0046875 0.01015625	0.00478515625 1.0986328125
0.009248 0.0046875 0.01025390625	0.0048828125 1.0986328125
0.00925 0.0048828125 0.01025390625	0.00556640625 1.1005859375
0.009252 0.00517578125 0.0109375	0.00546875 1.1005859375
0.009254 0.005078125 0.01044921875	0.00478515625 1.0986328125
0.009256 0.00478515625 0.01015625	0.0048828125 1.0986328125
0.009258 0.0048828125 0.01025390625	0.0048828125 1.0986328125
0.00926 0.0046875 0.0099609375	0.00478515625 1.099609375
0.009262 0.00439453125 0.0091796875	0.0046875 1.0986328125
0.009264 0.00458984375 0.00947265625	0.005078125 1.099609375
0.009266 0.00478515625 0.01005859375	0.0052734375 1.1005859375
0.009268 0.0048828125 0.01064453125	0.00458984375 1.09765625
0.00927 0.00517578125 0.0109375	0.0046875 1.09765625
0.009272 0.00458984375 0.00966796875	0.00478515625 1.099609375
0.009274 0.0044921875 0.00947265625	0.00478515625 1.0986328125
0.009276 0.00478515625 0.01015625	0.0046875 1.0986328125
0.009278 0.0046875 0.00986328125	0.0044921875 1.09765625
0.00928 0.00478515625 0.0099609375	0.00458984375 1.0986328125
0.009282 0.00478515625 0.01005859375	0.0046875 1.0986328125
0.009284 0.00439453125 0.00908203125	0.00478515625 1.0986328125
0.009286 0.0048828125 0.0099609375	0.0048828125 1.099609375
0.009288 0.00458984375 0.0095703125	0.00517578125 1.1005859375
0.00929 0.0046875 0.01005859375	0.00478515625 1.09765625
0.009292 0.0046875 0.0099609375	0.0046875 1.0986328125
0.009294 0.0046875 0.0095703125	0.00458984375 1.09765625
0.009296 0.0046875 0.01005859375	0.0044921875 1.0986328125
0.009298 0.00439453125 0.0091796875	0.00419921875 1.0966796875
0.0093 0.0041015625 0.00869140625	0.0044921875 1.09765625
0.009302 0.00439453125 0.00927734375	0.0046875 1.0986328125
0.009304 0.00498046875 0.010546875	0.00458984375 1.0986328125
0.009306 0.0046875 0.00966796875	0.00419921875 1.0966796875
0.009308 0.00458984375 0.0099609375	0.0046875 1.0986328125
0.00931 0.00498046875 0.010546875	0.0046875 1.0986328125
0.009312 0.00478515625 0.0099609375	0.00400390625 1.095703125
0.009314 0.0046875 0.00986328125	0.004296875 1.09765625
0.009316 0.00419921875 0.00859375	0.00498046875 1.099609375
0.009318 0.00458984375 0.009765625	0.00478515625 1.0986328125
0.00932 0.0046875 0.0099609375	0.0046875 1.09765625
0.009322 0.0046875 0.00986328125	0.0046875 1.0986328125
0.009324 0.00478515625 0.01025390625	0.00478515625 1.09765625
0.009326 0.00458984375 0.00966796875	0.00498046875 1.099609375
0.009328 0.005078125 0.01064453125	0.0046875 1.09765625
0.00933 0.0046875 0.00966796875	0.00439453125 1.09765625
0.009332 0.00498046875 0.0103515625	0.0046875 1.0986328125
0.009334 0.0044921875 0.00947265625	0.0044921875 1.09765625
0.009336 0.0044921875 0.00986328125	0.00458984375 1.09765625
0.009338 0.00478515625 0.01025390625	0.00478515625 1.0986328125
0.00934 0.00478515625 0.0099609375	0.0048828125 1.0986328125
0.009342 0.0046875 0.00986328125	0.0048828125 1.0986328125
0.009344 0.0044921875 0.0095703125	0.00478515625 1.0986328125
0.009346 0.00546875 0.0119140625	0.0046875 1.0986328125
0.009348 0.00478515625 0.01025390625	0.0046875 1.0986328125
0.00935 0.0046875 0.00986328125	0.0044921875 1.09765625
0.009352 0.00458984375 0.009765625	0.00458984375 1.09765625
0.009354 0.00458984375 0.009375	0.005078125 1.099609375
0.009356 0.0048828125 0.010546875	0.005078125 1.099609375
0.009358 0.00478515625 0.0099609375	0.0052734375 1.1005859375
0.00936 0.00517578125 0.0107421875	0.00498046875 1.099609375
0.009362 0.00458984375 0.0099609375	0.00478515625 1.0986328125
0.009364 0.0044921875 0.00927734375	0.00458984375 1.09765625
0.009366 0.00478515625 0.0103515625	0.00478515625 1.0986328125
0.009368 0.00478515625 0.01005859375	0.00458984375 1.09765625
0.00937 0.0046875 0.009765625	0.00478515625 1.0986328125
0.009372 0.00458984375 0.009765625	0.00439453125 1.0966796875
0.009374 0.005078125 0.01103515625	0.00478515625 1.09765625
0.009376 0.004296875 0.00927734375	0.0048828125 1.0986328125
0.009378 0.004296875 0.00927734375	0.0044921875 1.09765625
0.00938 0.00458984375 0.009765625	0.00458984375 1.09765625
0.009382 0.00458984375 0.009765625	0.0046875 1.09765625
0.009384 0.00498046875 0.01044921875	0.0046875 1.0986328125
0.009386 0.00478515625 0.00986328125	0.00439453125 1.09765625
0.009388 0.0046875 0.00966796875	0.00400390625 1.095703125
0.00939 0.0044921875 0.00966796875	0.00439453125 1.09765625
0.009392 0.0041015625 0.0087890625	0.0048828125 1.0986328125
0.009394 0.0046875 0.0099609375	0.0046875 1.09765625
0.009396 0.0046875 0.009765625	0.0044921875 1.09765625
0.009398 0.0046875 0.00966796875	0.00478515625 1.0986328125
0.0094 0.0046875 0.0095703125	0.00439453125 1.09765625
0.009402 0.005078125 0.01044921875	0.0041015625 1.095703125
0.009404 0.00458984375 0.0099609375	0.00390625 1.0947265625
0.009406 0.004296875 0.00888671875	0.0044921875 1.0966796875
0.009408 0.00439453125 0.0091796875	0.0044921875 1.09765625
0.00941 0.0046875 0.01005859375	0.00419921875 1.0966796875
0.009412 0.0044921875 0.0095703125	0.0044921875 1.09765625
0.009414 0.00478515625 0.01015625	0.0044921875 1.09765625
0.009416 0.00458984375 0.0095703125	0.00458984375 1.09765625
0.009418 0.00458984375 0.00947265625	0.00439453125 1.0966796875
0.00942 0.00419921875 0.00888671875	0.00478515625 1.0986328125
0.009422 0.00498046875 0.01103515625	0.00458984375 1.09765625
0.009424 0.00498046875 0.010546875	0.00458984375 1.09765625
0.009426 0.00439453125 0.0091796875	0.00458984375 1.09765625
0.009428 0.00458984375 0.0099609375	0.00498046875 1.0986328125
0.00943 0.00478515625 0.0103515625	0.0046875 1.09765625
0.009432 0.00498046875 0.01044921875	0.00478515625 1.0986328125
0.009434 0.00458984375 0.0099609375	0.00478515625 1.0986328125
0.009436 0.004296875 0.00888671875	0.0046875 1.09765625
0.009438 0.0048828125 0.01064453125	0.00419921875 1.095703125
0.00944 0.005078125 0.0107421875	0.0044921875 1.0966796875
0.009442 0.004296875 0.009375	0.00439453125 1.09765625
0.009444 0.00439453125 0.0095703125	0.0046875 1.09765625
0.009446 0.0044921875 0.00947265625	0.00439453125 1.09765625
0.009448 0.0044921875 0.0095703125	0.0046875 1.09765625
0.00945 0.0048828125 0.01015625	0.00517578125 1.099609375
0.009452 0.0048828125 0.01044921875	0.00458984375 1.09765625
0.009454 0.0046875 0.00986328125	0.0044921875 1.09765625
0.009456 0.0044921875 0.00947265625	0.0046875 1.09765625
0.009458 0.0046875 0.0099609375	0.0046875 1.0966796875
0.00946 0.0044921875 0.00947265625	0.00478515625 1.0986328125
0.009462 0.00419921875 0.00830078125	0.00458984375 1.09765625
0.009464 0.00439453125 0.00927734375	0.00498046875 1.099609375
0.009466 0.00478515625 0.01015625	0.00517578125 1.099609375
0.009468 0.00498046875 0.0107421875	0.00419921875 1.09765625
0.00947 0.0044921875 0.00947265625	0.00458984375 1.09765625
0.009472 0.00419921875 0.00888671875	0.00458984375 1.09765625
0.009474 0.00439453125 0.00908203125	0.00439453125 1.0966796875
0.009476 0.00439453125 0.0091796875	0.0041015625 1.095703125
0.009478 0.0048828125 0.0103515625	0.0048828125 1.099609375
0.00948 0.0044921875 0.009765625	0.00439453125 1.0966796875
0.009482 0.00517578125 0.01083984375	0.00439453125 1.0966796875
0.009484 0.00419921875 0.008984375	0.0044921875 1.0966796875
0.009486 0.0044921875 0.00947265625	0.00439453125 1.09765625
0.009488 0.0046875 0.0095703125	0.0048828125 1.0966796875
0.00949 0.0044921875 0.009375	0.0046875 1.09765625
0.009492 0.00419921875 0.0087890625	0.0046875 1.09765625
0.009494 0.00439453125 0.009375	0.0044921875 1.0966796875
0.009496 0.005078125 0.01103515625	0.00390625 1.0947265625
0.009498 0.00458984375 0.0099609375	0.0037109375 1.095703125
0.0095 0.00400390625 0.0083984375	0.0044921875 1.0966796875
0.009502 0.0046875 0.01025390625	0.00458984375 1.09765625
0.009504 0.00458984375 0.00966796875	0.004296875 1.0966796875
0.009506 0.00458984375 0.00966796875	0.00439453125 1.0966796875
0.009508 0.00439453125 0.00927734375	0.004296875 1.0966796875
0.00951 0.00439453125 0.00927734375	0.00400390625 1.0947265625
0.009512 0.00439453125 0.0091796875	0.0041015625 1.0966796875
0.009514 0.00419921875 0.008984375	0.004296875 1.095703125
0.009516 0.0044921875 0.00927734375	0.00439453125 1.0966796875
0.009518 0.00439453125 0.009375	0.00458984375 1.0947265625
0.00952 0.00439453125 0.0091796875	0.00439453125 1.0966796875
0.009522 0.00439453125 0.009375	0.00478515625 1.09765625
0.009524 0.0044921875 0.00966796875	0.0046875 1.09765625
0.009526 0.0044921875 0.0095703125	0.0044921875 1.09765625
0.009528 0.0041015625 0.00849609375	0.00390625 1.0966796875
0.00953 0.0041015625 0.00849609375	0.00458984375 1.0966796875
0.009532 0.00458984375 0.00986328125	0.0048828125 1.09765625
0.009534 0.0046875 0.01005859375	0.004296875 1.0966796875
0.009536 0.00439453125 0.009375	0.0041015625 1.0966796875
0.009538 0.00439453125 0.00927734375	0.00498046875 1.09765625
0.00954 0.00439453125 0.00908203125	0.00478515625 1.0986328125
0.009542 0.0037109375 0.00751953125	0.0046875 1.09765625
0.009544 0.0041015625 0.0083984375	0.00439453125 1.0966796875
0.009546 0.00458984375 0.00966796875	0.00458984375 1.09765625
0.009548 0.00439453125 0.00947265625	0.00439453125 1.0966796875
0.00955 0.004296875 0.008984375	0.004296875 1.0966796875
0.009552 0.0044921875 0.00966796875	0.00458984375 1.0966796875
0.009554 0.0044921875 0.0095703125	0.00498046875 1.0986328125
0.009556 0.0044921875 0.00947265625	0.00498046875 1.0986328125
0.009558 0.00400390625 0.00830078125	0.00458984375 1.0986328125
0.00956 0.0046875 0.0099609375	0.00478515625 1.09765625
0.009562 0.0044921875 0.00947265625	0.00458984375 1.0966796875
0.009564 0.0044921875 0.00947265625	0.00439453125 1.0966796875
0.009566 0.00439453125 0.00947265625	0.004296875 1.0966796875
0.009568 0.00419921875 0.008984375	0.0046875 1.09765625
0.00957 0.00419921875 0.00869140625	0.0044921875 1.0966796875
0.009572 0.004296875 0.008984375	0.00439453125 1.095703125
0.009574 0.0044921875 0.00927734375	0.00439453125 1.095703125
0.009576 0.005078125 0.01064453125	0.0044921875 1.0966796875
0.009578 0.004296875 0.0091796875	0.00439453125 1.0966796875
0.00958 0.00400390625 0.00830078125	0.00400390625 1.095703125
0.009582 0.00439453125 0.00908203125	0.00419921875 1.095703125
0.009584 0.0044921875 0.00947265625	0.00458984375 1.09765625
0.009586 0.004296875 0.00927734375	0.0041015625 1.095703125
0.009588 0.0046875 0.009765625	0.00390625 1.0947265625
0.00959 0.0046875 0.01015625	0.0046875 1.09765625
0.009592 0.004296875 0.008984375	0.0044921875 1.0966796875
0.009594 0.00439453125 0.00927734375	0.004296875 1.0966796875
0.009596 0.0044921875 0.00927734375	0.00439453125 1.0966796875
0.009598 0.00439453125 0.00888671875	0.0048828125 1.0986328125
0.0096 0.00439453125 0.00927734375	0.0041015625 1.095703125
0.009602 0.00439453125 0.00908203125	0.00380859375 1.0947265625
0.009604 0.00478515625 0.0103515625	0.0041015625 1.095703125
0.009606 0.0044921875 0.0095703125	0.004296875 1.0966796875
0.009608 0.0041015625 0.00849609375	0.00390625 1.0947265625
0.00961 0.004296875 0.008984375	0.00419921875 1.095703125
0.009612 0.0044921875 0.009375	0.0044921875 1.0966796875
0.009614 0.0044921875 0.00947265625	0.00439453125 1.0966796875
0.009616 0.00439453125 0.0091796875	0.00400390625 1.0947265625
0.009618 0.00439453125 0.00908203125	0.00419921875 1.0947265625
0.00962 0.0044921875 0.00947265625	0.004296875 1.095703125
0.009622 0.00419921875 0.00908203125	0.00439453125 1.0966796875
0.009624 0.00439453125 0.009375	0.004296875 1.095703125
0.009626 0.00458984375 0.0095703125	0.0046875 1.09765625
0.009628 0.00419921875 0.00888671875	0.00458984375 1.09765625
0.00963 0.004296875 0.008984375	0.004296875 1.095703125
0.009632 0.0044921875 0.00966796875	0.004296875 1.0966796875
0.009634 0.004296875 0.00908203125	0.00498046875 1.0986328125
0.009636 0.004296875 0.008984375	0.00478515625 1.09765625
0.009638 0.00439453125 0.0087890625	0.004296875 1.095703125
0.00964 0.004296875 0.00888671875	0.004296875 1.0966796875
0.009642 0.00439453125 0.00947265625	0.0044921875 1.0966796875
0.009644 0.00439453125 0.009375	0.004296875 1.095703125
0.009646 0.0044921875 0.009375	0.00419921875 1.095703125
0.009648 0.004296875 0.00927734375	0.0046875 1.09765625
0.00965 0.00390625 0.00810546875	0.00458984375 1.0966796875
0.009652 0.0037109375 0.00771484375	0.004296875 1.095703125
0.009654 0.00458984375 0.009765625	0.00419921875 1.095703125
0.009656 0.00439453125 0.009375	0.004296875 1.095703125
0.009658 0.00439453125 0.0091796875	0.004296875 1.0966796875
0.00966 0.00439453125 0.0091796875	0.004296875 1.095703125
0.009662 0.00400390625 0.0087890625	0.00478515625 1.09765625
0.009664 0.0046875 0.0099609375	0.00498046875 1.0986328125
0.009666 0.00400390625 0.00849609375	0.0044921875 1.0966796875
0.009668 0.00390625 0.00830078125	0.00439453125 1.0966796875
0.00967 0.00419921875 0.0087890625	0.004296875 1.0966796875
0.009672 0.00419921875 0.0087890625	0.004296875 1.0966796875
0.009674 0.004296875 0.00927734375	0.004296875 1.095703125
0.009676 0.004296875 0.00908203125	0.00439453125 1.0966796875
0.009678 0.00439453125 0.00927734375	0.0046875 1.09765625
0.00968 0.00400390625 0.00830078125	0.0041015625 1.0947265625
0.009682 0.00400390625 0.00810546875	0.00419921875 1.095703125
0.009684 0.00419921875 0.0087890625	0.00419921875 1.095703125
0.009686 0.004296875 0.00927734375	0.00439453125 1.0966796875
0.009688 0.00439453125 0.00908203125	0.0044921875 1.0966796875
0.00969 0.00419921875 0.008984375	0.00400390625 1.095703125
0.009692 0.00380859375 0.00810546875	0.00380859375 1.0947265625
0.009694 0.00419921875 0.0087890625	0.00390625 1.0947265625
0.009696 0.0044921875 0.0091796875	0.0041015625 1.095703125
0.009698 0.0044921875 0.00927734375	0.00419921875 1.095703125
0.0097 0.00419921875 0.00869140625	0.004296875 1.0966796875
0.009702 0.0041015625 0.0083984375	0.0044921875 1.0966796875
0.009704 0.00419921875 0.0087890625	0.00439453125 1.095703125
0.009706 0.00419921875 0.008984375	0.0041015625 1.095703125
0.009708 0.00439453125 0.0091796875	0.00380859375 1.09375
0.00971 0.00380859375 0.00791015625	0.00380859375 1.0947265625
0.009712 0.00439453125 0.009375	0.00400390625 1.095703125
0.009714 0.0046875 0.00986328125	0.00419921875 1.095703125
0.009716 0.004296875 0.008984375	0.00439453125 1.095703125
0.009718 0.004296875 0.008984375	0.00400390625 1.0947265625
0.00972 0.00439453125 0.009375	0.004296875 1.095703125
0.009722 0.004296875 0.00908203125	0.00419921875 1.0947265625
0.009724 0.00419921875 0.0087890625	0.0041015625 1.095703125
0.009726 0.00478515625 0.0099609375	0.00439453125 1.0966796875
0.009728 0.00517578125 0.0109375	0.0041015625 1.0947265625
0.00973 0.00439453125 0.00859375	0.00458984375 1.0966796875
0.009732 0.00419921875 0.00908203125	0.00439453125 1.0966796875
0.009734 0.004296875 0.008984375	0.004296875 1.095703125
0.009736 0.00439453125 0.0091796875	0.00419921875 1.095703125
0.009738 0.0044921875 0.009765625	0.00439453125 1.0966796875
0.00974 0.0041015625 0.0087890625	0.0044921875 1.0966796875
0.009742 0.00439453125 0.00947265625	0.004296875 1.0966796875
0.009744 0.00439453125 0.00947265625	0.004296875 1.095703125
0.009746 0.0041015625 0.0087890625	0.00439453125 1.095703125
0.009748 0.00458984375 0.0095703125	0.0041015625 1.0947265625
0.00975 0.00458984375 0.0099609375	0.00380859375 1.09375
0.009752 0.00400390625 0.00849609375	0.00419921875 1.095703125
0.009754 0.00400390625 0.00859375	0.0046875 1.09765625
0.009756 0.0044921875 0.009765625	0.0044921875 1.0966796875
0.009758 0.004296875 0.00908203125	0.00419921875 1.095703125
0.00976 0.00390625 0.00791015625	0.004296875 1.095703125
0.009762 0.0041015625 0.00869140625	0.00419921875 1.095703125
0.009764 0.00419921875 0.00869140625	0.00419921875 1.095703125
0.009766 0.00419921875 0.00908203125	0.00400390625 1.0947265625
0.009768 0.00419921875 0.00869140625	0.00498046875 1.0986328125
0.00977 0.00390625 0.00859375	0.00439453125 1.095703125
0.009772 0.00380859375 0.00771484375	0.0041015625 1.0947265625
0.009774 0.0037109375 0.008203125	0.004296875 1.095703125
0.009776 0.00400390625 0.008203125	0.0046875 1.09765625
0.009778 0.004296875 0.00908203125	0.00390625 1.0947265625
0.00978 0.00439453125 0.0091796875	0.00400390625 1.0947265625
0.009782 0.00419921875 0.00859375	0.004296875 1.095703125
0.009784 0.0037109375 0.0078125	0.00400390625 1.0947265625
0.009786 0.00419921875 0.00859375	0.00380859375 1.091796875
0.009788 0.00390625 0.008203125	0.0041015625 1.0947265625
0.00979 0.00341796875 0.0064453125	0.00419921875 1.0947265625
0.009792 0.00400390625 0.0083984375	0.00419921875 1.0947265625
0.009794 0.00390625 0.0080078125	0.0041015625 1.0947265625
0.009796 0.0041015625 0.00859375	0.00419921875 1.095703125
0.009798 0.00400390625 0.00859375	0.004296875 1.0966796875
0.0098 0.0044921875 0.00966796875	0.00390625 1.0947265625
0.009802 0.0037109375 0.0076171875	0.0037109375 1.09375
0.009804 0.00390625 0.00791015625	0.0041015625 1.0947265625
0.009806 0.00400390625 0.00849609375	0.0048828125 1.0986328125
0.009808 0.0041015625 0.00849609375	0.004296875 1.095703125
0.00981 0.0044921875 0.0091796875	0.0041015625 1.0947265625
0.009812 0.0044921875 0.0095703125	0.00419921875 1.095703125
0.009814 0.004296875 0.008984375	0.00380859375 1.09375
0.009816 0.00400390625 0.00859375	0.0037109375 1.091796875
0.009818 0.00419921875 0.00869140625	0.00390625 1.0947265625
0.00982 0.00390625 0.00810546875	0.00419921875 1.095703125
0.009822 0.00458984375 0.00986328125	0.00400390625 1.0947265625
0.009824 0.00419921875 0.0087890625	0.00390625 1.09375
0.009826 0.0041015625 0.00849609375	0.003515625 1.0947265625
0.009828 0.00419921875 0.00888671875	0.0041015625 1.095703125
0.00983 0.0044921875 0.009765625	0.00390625 1.0947265625
0.009832 0.004296875 0.00908203125	0.0044921875 1.0966796875
0.009834 0.00439453125 0.0091796875	0.00478515625 1.09765625
0.009836 0.00439453125 0.0091796875	0.0046875 1.0966796875
0.009838 0.00400390625 0.00849609375	0.00400390625 1.095703125
0.00984 0.00380859375 0.00830078125	0.004296875 1.095703125
0.009842 0.0041015625 0.00859375	0.00419921875 1.095703125
0.009844 0.00419921875 0.0087890625	0.00400390625 1.0947265625
0.009846 0.0041015625 0.00849609375	0.0041015625 1.09375
0.009848 0.00439453125 0.009375	0.0044921875 1.0966796875
0.00985 0.00419921875 0.00888671875	0.004296875 1.095703125
0.009852 0.0041015625 0.0087890625	0.00400390625 1.09375
0.009854 0.0041015625 0.00859375	0.00400390625 1.09375
0.009856 0.00419921875 0.0087890625	0.00400390625 1.095703125
0.009858 0.00390625 0.00791015625	0.0041015625 1.0947265625
0.00986 0.00419921875 0.00869140625	0.004296875 1.0947265625
0.009862 0.0041015625 0.0087890625	0.0041015625 1.0947265625
0.009864 0.004296875 0.00908203125	0.00419921875 1.0947265625
0.009866 0.00458984375 0.00986328125	0.0044921875 1.095703125
0.009868 0.004296875 0.00888671875	0.0041015625 1.0947265625
0.00987 0.0041015625 0.00830078125	0.00390625 1.0947265625
0.009872 0.0041015625 0.00859375	0.0044921875 1.095703125
0.009874 0.00419921875 0.00869140625	0.00419921875 1.0947265625
0.009876 0.00400390625 0.00859375	0.004296875 1.095703125
0.009878 0.004296875 0.00869140625	0.00390625 1.09375
0.00988 0.00419921875 0.008984375	0.00400390625 1.0947265625
0.009882 0.004296875 0.0091796875	0.00390625 1.0947265625
0.009884 0.00390625 0.00859375	0.00380859375 1.09375
0.009886 0.00419921875 0.008984375	0.00419921875 1.095703125
0.009888 0.00419921875 0.00869140625	0.0041015625 1.0947265625
0.00989 0.00400390625 0.00830078125	0.00390625 1.0947265625
0.009892 0.00400390625 0.00810546875	0.00390625 1.09375
0.009894 0.0037109375 0.00771484375	0.00380859375 1.0927734375
0.009896 0.00419921875 0.0091796875	0.0041015625 1.0947265625
0.009898 0.00390625 0.0083984375	0.00400390625 1.0947265625
0.0099 0.00390625 0.00810546875	0.004296875 1.095703125
0.009902 0.00400390625 0.0083984375	0.0041015625 1.0947265625
0.009904 0.00419921875 0.00869140625	0.0041015625 1.0947265625
0.009906 0.00390625 0.0083984375	0.00361328125 1.0927734375
0.009908 0.00390625 0.00830078125	0.00380859375 1.09375
0.00991 0.0037109375 0.007421875	0.00400390625 1.0947265625
0.009912 0.0037109375 0.00791015625	0.00390625 1.09375
0.009914 0.00361328125 0.00771484375	0.00400390625 1.0947265625
0.009916 0.0041015625 0.0083984375	0.00390625 1.0947265625
0.009918 0.00400390625 0.00859375	0.00390625 1.0947265625
0.00992 0.0041015625 0.0083984375	0.00400390625 1.0947265625
0.009922 0.00419921875 0.00859375	0.003515625 1.0927734375
0.009924 0.00380859375 0.00771484375	0.004296875 1.095703125
0.009926 0.00400390625 0.00810546875	0.00390625 1.0947265625
0.009928 0.003515625 0.00732421875	0.00390625 1.09375
0.00993 0.004296875 0.0091796875	0.00400390625 1.0947265625
0.009932 0.00400390625 0.00849609375	0.00419921875 1.0947265625
0.009934 0.00380859375 0.00830078125	0.00390625 1.0947265625
0.009936 0.00390625 0.00830078125	0.00380859375 1.0927734375
0.009938 0.00400390625 0.0083984375	0.00478515625 1.0966796875
0.00994 0.0044921875 0.009375	0.00458984375 1.0966796875
0.009942 0.00400390625 0.00830078125	0.00400390625 1.0947265625
0.009944 0.00390625 0.0083984375	0.00400390625 1.0947265625
0.009946 0.00390625 0.0083984375	0.00390625 1.09375
0.009948 0.00400390625 0.00830078125	0.00390625 1.09375
0.00995 0.00400390625 0.00849609375	0.00390625 1.09375
0.009952 0.00458984375 0.00966796875	0.0041015625 1.0947265625
0.009954 0.00400390625 0.00849609375	0.00439453125 1.095703125
0.009956 0.00439453125 0.0091796875	0.00380859375 1.0927734375
0.009958 0.0037109375 0.00771484375	0.00380859375 1.0927734375
0.00996 0.00380859375 0.00810546875	0.0041015625 1.0947265625
